M_ID,station,date,prcp,tobs
13348,USC00519281,2016-09-04,0.14,78
13349,USC00519281,2016-09-05,0.03,78
13350,USC00519281,2016-09-06,0.11,73
13351,USC00519281,2016-09-07,0.16,74
13352,USC00519281,2016-09-08,0.07,80
13353,USC00519281,2016-09-09,0.16,79
13354,USC00519281,2016-09-10,0.09,77
13355,USC00519281,2016-09-11,0.3,80
13356,USC00519281,2016-09-12,0.31,76
13357,USC00519281,2016-09-13,0.34,79
13358,USC00519281,2016-09-14,2.33,75
13359,USC00519281,2016-09-15,0.83,79
13360,USC00519281,2016-09-16,0.06,78
13361,USC00519281,2016-09-17,0.36,79
13362,USC00519281,2016-09-18,0.07,78
13363,USC00519281,2016-09-19,0.01,78
13364,USC00519281,2016-09-20,0.22,76
13365,USC00519281,2016-09-21,0.07,74
13366,USC00519281,2016-09-22,0.34,77
13367,USC00519281,2016-09-23,0.94,78
13368,USC00519281,2016-09-24,0.01,79
13369,USC00519281,2016-09-25,0.03,79
13370,USC00519281,2016-09-26,0.17,77
13371,USC00519281,2016-09-27,0.17,80
13372,USC00519281,2016-09-28,0.0,78
13373,USC00519281,2016-09-29,0.59,78
13374,USC00519281,2016-09-30,0.25,78
13375,USC00519281,2016-10-01,0.14,77
13376,USC00519281,2016-10-02,0.06,79
13377,USC00519281,2016-10-03,0.16,79
13378,USC00519281,2016-10-04,0.03,79
13379,USC00519281,2016-10-05,0.01,79
13380,USC00519281,2016-10-06,0.0,75
13381,USC00519281,2016-10-07,0.0,76
13382,USC00519281,2016-10-08,0.0,73
13383,USC00519281,2016-10-09,0.0,72
13384,USC00519281,2016-10-10,0.0,71
13385,USC00519281,2016-10-11,0.28,77
13386,USC00519281,2016-10-12,0.03,79
13387,USC00519281,2016-10-13,0.0,78
13388,USC00519281,2016-10-14,0.0,79
13389,USC00519281,2016-10-15,0.04,77
13390,USC00519281,2016-10-16,0.0,79
13391,USC00519281,2016-10-17,0.01,77
13392,USC00519281,2016-10-18,0.02,78
13393,USC00519281,2016-10-19,0.11,78
13394,USC00519281,2016-10-20,0.0,78
13395,USC00519281,2016-10-21,0.0,78
13396,USC00519281,2016-10-22,0.15,77
13397,USC00519281,2016-10-23,0.02,74
13398,USC00519281,2016-10-24,0.08,75
13399,USC00519281,2016-10-25,0.11,76
13400,USC00519281,2016-10-26,0.01,73
13401,USC00519281,2016-10-27,0.22,76
13402,USC00519281,2016-10-28,0.05,74
13403,USC00519281,2016-10-29,0.1,77
13404,USC00519281,2016-10-30,0.16,76
13405,USC00519281,2016-10-31,0.07,76
13406,USC00519281,2016-11-01,0.1,74
13407,USC00519281,2016-11-02,0.0,75
13408,USC00519281,2016-11-03,0.0,75
13409,USC00519281,2016-11-04,0.0,75
13410,USC00519281,2016-11-05,0.03,75
13411,USC00519281,2016-11-06,0.01,71
13412,USC00519281,2016-11-07,0.0,63
13413,USC00519281,2016-11-08,0.21,70
13414,USC00519281,2016-11-09,0.11,68
13415,USC00519281,2016-11-10,0.0,67
13416,USC00519281,2016-11-11,0.0,77
13417,USC00519281,2016-11-12,0.0,74
13418,USC00519281,2016-11-13,0.0,77
13419,USC00519281,2016-11-14,0.0,76
13420,USC00519281,2016-11-15,0.0,76
13421,USC00519281,2016-11-16,0.24,75
13422,USC00519281,2016-11-17,0.01,76
13423,USC00519281,2016-11-18,0.0,75
13424,USC00519281,2016-11-19,0.11,73
13425,USC00519281,2016-11-20,0.39,75
13426,USC00519281,2016-11-21,0.11,73
13427,USC00519281,2016-11-22,2.05,75
13428,USC00519281,2016-11-23,0.25,74
13429,USC00519281,2016-11-24,0.3,75
13430,USC00519281,2016-11-25,0.08,74
13431,USC00519281,2016-11-26,0.06,75
13432,USC00519281,2016-11-27,0.17,73
13433,USC00519281,2016-11-28,0.0,75
13434,USC00519281,2016-11-29,0.09,73
13435,USC00519281,2016-11-30,0.05,73
13436,USC00519281,2016-12-01,0.37,74
13437,USC00519281,2016-12-02,0.35,70
13438,USC00519281,2016-12-03,0.77,72
13439,USC00519281,2016-12-04,0.04,70
13440,USC00519281,2016-12-05,0.22,67
13441,USC00519281,2016-12-06,0.0,67
13442,USC00519281,2016-12-07,0.12,69
13443,USC00519281,2016-12-08,0.07,70
13444,USC00519281,2016-12-09,0.31,68
13445,USC00519281,2016-12-10,0.02,69
13446,USC00519281,2016-12-11,0.0,69
13447,USC00519281,2016-12-12,0.0,66
13448,USC00519281,2016-12-13,0.04,65
13449,USC00519281,2016-12-14,0.92,68
13450,USC00519281,2016-12-15,0.14,62
13451,USC00519281,2016-12-16,0.03,75
13452,USC00519281,2016-12-17,0.07,70
13453,USC00519281,2016-12-18,0.16,69
13454,USC00519281,2016-12-19,0.03,76
13455,USC00519281,2016-12-20,0.0,76
13456,USC00519281,2016-12-21,0.11,74
13457,USC00519281,2016-12-22,0.86,73
13458,USC00519281,2016-12-23,0.24,71
13459,USC00519281,2016-12-24,0.2,74
13460,USC00519281,2016-12-25,0.02,74
13461,USC00519281,2016-12-26,0.22,72
13462,USC00519281,2016-12-27,0.05,71
13463,USC00519281,2016-12-28,0.09,72
13464,USC00519281,2016-12-29,0.52,74
13465,USC00519281,2016-12-30,0.29,69
13466,USC00519281,2016-12-31,0.25,67
13467,USC00519281,2017-01-01,0.03,72
13468,USC00519281,2017-01-02,0.01,70
13469,USC00519281,2017-01-03,0.0,64
13470,USC00519281,2017-01-04,0.0,63
13471,USC00519281,2017-01-05,0.06,63
13472,USC00519281,2017-01-06,0.1,62
13473,USC00519281,2017-01-07,0.0,70
13474,USC00519281,2017-01-08,0.0,70
13475,USC00519281,2017-01-09,0.0,62
13476,USC00519281,2017-01-10,0.0,62
13477,USC00519281,2017-01-11,0.0,63
13478,USC00519281,2017-01-12,0.0,65
13479,USC00519281,2017-01-13,0.0,69
13480,USC00519281,2017-01-14,0.01,77
13481,USC00519281,2017-01-15,0.0,70
13482,USC00519281,2017-01-16,0.0,74
13483,USC00519281,2017-01-17,0.0,69
13484,USC00519281,2017-01-18,0.0,72
13485,USC00519281,2017-01-19,0.02,71
13486,USC00519281,2017-01-20,0.0,69
13487,USC00519281,2017-01-21,0.03,71
13488,USC00519281,2017-01-22,0.09,71
13489,USC00519281,2017-01-23,0.01,72
13490,USC00519281,2017-01-24,0.13,72
13491,USC00519281,2017-01-25,0.79,69
13492,USC00519281,2017-01-26,0.0,70
13493,USC00519281,2017-01-27,0.03,66
13494,USC00519281,2017-01-28,0.0,65
13495,USC00519281,2017-01-29,0.26,69
13496,USC00519281,2017-01-30,0.0,68
13497,USC00519281,2017-01-31,0.0,68
13498,USC00519281,2017-02-01,0.0,68
13499,USC00519281,2017-02-02,0.0,59
13500,USC00519281,2017-02-03,0.0,60
13501,USC00519281,2017-02-04,0.0,70
13502,USC00519281,2017-02-05,0.0,73
13503,USC00519281,2017-02-06,0.18,75
13504,USC00519281,2017-02-07,1.32,64
13505,USC00519281,2017-02-08,0.0,59
13506,USC00519281,2017-02-09,0.0,59
13507,USC00519281,2017-02-10,0.0,62
13508,USC00519281,2017-02-11,1.73,68
13509,USC00519281,2017-02-12,2.98,70
13510,USC00519281,2017-02-13,0.01,73
13511,USC00519281,2017-02-14,0.0,79
13512,USC00519281,2017-02-15,0.01,75
13513,USC00519281,2017-02-16,0.73,65
13514,USC00519281,2017-02-17,0.13,70
13515,USC00519281,2017-02-18,0.0,74
13516,USC00519281,2017-02-19,0.09,70
13517,USC00519281,2017-02-20,0.0,70
13518,USC00519281,2017-02-21,0.0,71
13519,USC00519281,2017-02-22,0.06,71
13520,USC00519281,2017-02-23,0.0,71
13521,USC00519281,2017-02-24,0.0,69
13522,USC00519281,2017-02-25,0.0,61
13523,USC00519281,2017-02-26,0.0,67
13524,USC00519281,2017-02-27,0.0,65
13525,USC00519281,2017-02-28,0.04,72
13526,USC00519281,2017-03-01,2.12,71
13527,USC00519281,2017-03-02,1.88,73
13528,USC00519281,2017-03-03,0.27,72
13529,USC00519281,2017-03-04,0.0,77
13530,USC00519281,2017-03-05,0.41,73
13531,USC00519281,2017-03-06,0.03,67
13532,USC00519281,2017-03-07,0.0,62
13533,USC00519281,2017-03-08,0.0,64
13534,USC00519281,2017-03-09,0.65,67
13535,USC00519281,2017-03-10,0.03,66
13536,USC00519281,2017-03-11,0.01,81
13537,USC00519281,2017-03-12,0.0,69
13538,USC00519281,2017-03-13,0.0,66
13539,USC00519281,2017-03-14,0.0,67
13540,USC00519281,2017-03-15,0.06,69
13541,USC00519281,2017-03-16,0.0,66
13542,USC00519281,2017-03-17,0.12,68
13543,USC00519281,2017-03-18,0.0,65
13544,USC00519281,2017-03-19,0.0,74
13545,USC00519281,2017-03-20,0.02,69
13546,USC00519281,2017-03-21,0.09,72
13547,USC00519281,2017-03-22,0.0,73
13548,USC00519281,2017-03-23,0.0,72
13549,USC00519281,2017-03-24,0.12,71
13550,USC00519281,2017-03-25,0.93,76
13551,USC00519281,2017-03-26,0.0,77
13552,USC00519281,2017-03-27,0.01,76
13553,USC00519281,2017-03-28,0.0,74
13554,USC00519281,2017-03-29,0.01,68
13555,USC00519281,2017-03-30,0.04,73
13556,USC00519281,2017-03-31,0.01,71
13557,USC00519281,2017-04-01,0.21,74
13558,USC00519281,2017-04-02,0.0,75
13559,USC00519281,2017-04-03,0.26,70
13560,USC00519281,2017-04-04,0.09,67
13561,USC00519281,2017-04-05,0.1,71
13562,USC00519281,2017-04-06,0.06,67
13563,USC00519281,2017-04-07,0.0,74
13564,USC00519281,2017-04-08,0.0,77
13565,USC00519281,2017-04-09,0.0,78
13566,USC00519281,2017-04-10,0.01,67
13567,USC00519281,2017-04-11,0.03,70
13568,USC00519281,2017-04-12,0.11,69
13569,USC00519281,2017-04-13,0.59,69
13570,USC00519281,2017-04-14,2.3,74
13571,USC00519281,2017-04-15,0.38,78
13572,USC00519281,2017-04-16,0.47,71
13573,USC00519281,2017-04-17,1.04,67
13574,USC00519281,2017-04-18,2.03,68
13575,USC00519281,2017-04-19,0.02,67
13576,USC00519281,2017-04-20,0.05,76
13577,USC00519281,2017-04-21,1.74,69
13578,USC00519281,2017-04-22,1.58,72
13579,USC00519281,2017-04-23,0.06,76
13580,USC00519281,2017-04-24,0.01,68
13581,USC00519281,2017-04-25,0.0,72
13582,USC00519281,2017-04-26,0.02,74
13583,USC00519281,2017-04-27,0.19,70
13584,USC00519281,2017-04-28,0.76,67
13585,USC00519281,2017-04-29,0.37,72
13586,USC00519281,2017-04-30,1.04,60
13587,USC00519281,2017-05-01,0.13,65
13588,USC00519281,2017-05-02,0.01,75
13589,USC00519281,2017-05-03,0.01,70
13590,USC00519281,2017-05-04,0.0,75
13591,USC00519281,2017-05-05,0.0,70
13592,USC00519281,2017-05-06,0.0,79
13593,USC00519281,2017-05-07,0.02,75
13594,USC00519281,2017-05-08,0.73,70
13595,USC00519281,2017-05-09,1.58,67
13596,USC00519281,2017-05-10,0.2,74
13597,USC00519281,2017-05-11,0.12,70
13598,USC00519281,2017-05-12,0.02,75
13599,USC00519281,2017-05-13,0.12,76
13600,USC00519281,2017-05-14,0.17,77
13601,USC00519281,2017-05-15,0.09,74
13602,USC00519281,2017-05-16,0.03,74
13603,USC00519281,2017-05-17,0.07,74
13604,USC00519281,2017-05-18,0.13,69
13605,USC00519281,2017-05-19,0.01,68
13606,USC00519281,2017-05-20,0.02,76
13607,USC00519281,2017-05-21,0.01,74
13608,USC00519281,2017-05-22,0.06,71
13609,USC00519281,2017-05-23,0.06,71
13610,USC00519281,2017-05-24,0.3,74
13611,USC00519281,2017-05-25,0.2,74
13612,USC00519281,2017-05-26,0.0,74
13613,USC00519281,2017-05-27,0.0,74
13614,USC00519281,2017-05-28,0.08,80
13615,USC00519281,2017-05-29,0.4,74
13616,USC00519281,2017-05-30,1.12,72
13617,USC00519281,2017-05-31,0.25,75
13618,USC00519281,2017-06-01,0.0,80
13619,USC00519281,2017-06-02,0.09,76
13620,USC00519281,2017-06-03,0.08,76
13621,USC00519281,2017-06-04,0.13,77
13622,USC00519281,2017-06-05,0.05,75
13623,USC00519281,2017-06-06,0.0,75
13624,USC00519281,2017-06-07,0.0,75
13625,USC00519281,2017-06-08,0.0,75
13626,USC00519281,2017-06-09,0.02,72
13627,USC00519281,2017-06-10,0.62,74
13628,USC00519281,2017-06-11,0.74,74
13629,USC00519281,2017-06-12,0.24,74
13630,USC00519281,2017-06-13,0.24,76
13631,USC00519281,2017-06-14,0.22,74
13632,USC00519281,2017-06-15,0.55,75
13633,USC00519281,2017-06-16,0.06,73
13634,USC00519281,2017-06-17,0.07,79
13635,USC00519281,2017-06-18,0.24,75
13636,USC00519281,2017-06-19,0.08,72
13637,USC00519281,2017-06-20,0.0,72
13638,USC00519281,2017-06-21,0.19,74
13639,USC00519281,2017-06-22,0.06,72
13640,USC00519281,2017-06-23,0.12,72
13641,USC00519281,2017-06-24,0.36,77
13642,USC00519281,2017-06-25,0.02,71
13643,USC00519281,2017-06-26,0.06,73
13644,USC00519281,2017-06-27,0.01,76
13645,USC00519281,2017-06-28,0.0,77
13646,USC00519281,2017-06-29,0.0,76
13647,USC00519281,2017-06-30,0.01,76
13648,USC00519281,2017-07-01,0.08,79
13649,USC00519281,2017-07-02,0.15,81
13650,USC00519281,2017-07-03,0.15,76
13651,USC00519281,2017-07-04,0.08,78
13652,USC00519281,2017-07-05,0.0,77
13653,USC00519281,2017-07-06,0.0,74
13654,USC00519281,2017-07-07,0.18,75
13655,USC00519281,2017-07-08,0.0,78
13656,USC00519281,2017-07-09,0.11,78
13657,USC00519281,2017-07-10,0.02,69
13658,USC00519281,2017-07-11,0.02,72
13659,USC00519281,2017-07-12,0.28,74
13660,USC00519281,2017-07-13,0.32,74
13661,USC00519281,2017-07-14,0.2,76
13662,USC00519281,2017-07-15,0.05,80
13663,USC00519281,2017-07-16,0.1,80
13664,USC00519281,2017-07-17,0.21,76
13665,USC00519281,2017-07-18,0.05,76
13666,USC00519281,2017-07-19,0.05,76
13667,USC00519281,2017-07-20,0.06,77
13668,USC00519281,2017-07-21,0.03,77
13669,USC00519281,2017-07-22,0.2,77
13670,USC00519281,2017-07-23,0.2,82
13671,USC00519281,2017-07-24,0.61,75
13672,USC00519281,2017-07-25,0.11,77
13673,USC00519281,2017-07-26,0.12,75
13674,USC00519281,2017-07-27,0.01,76
13675,USC00519281,2017-07-28,0.09,81
13676,USC00519281,2017-07-29,0.23,82
13677,USC00519281,2017-07-30,0.0,81
13678,USC00519281,2017-07-31,0.0,76
13679,USC00519281,2017-08-04,0.0,77
13680,USC00519281,2017-08-05,0.06,82
13681,USC00519281,2017-08-06,0.0,83
13682,USC00519281,2017-08-13,0.0,77
13683,USC00519281,2017-08-14,0.0,77
13684,USC00519281,2017-08-15,0.32,77
13685,USC00519281,2017-08-16,0.12,76
13686,USC00519281,2017-08-17,0.01,76
13687,USC00519281,2017-08-18,0.06,79
13688,USC00511918,2010-01-01,0.05,66
13689,USC00511918,2010-01-02,0.0,70
13690,USC00511918,2010-01-03,0.0,75
13691,USC00511918,2010-01-04,0.0,75
13692,USC00511918,2010-01-05,0.0,75
13693,USC00511918,2010-01-06,0.08,72
13694,USC00511918,2010-01-07,0.04,70
13695,USC00511918,2010-01-08,0.0,63
13696,USC00511918,2010-01-09,0.0,68
13697,USC00511918,2010-01-10,0.0,74
13698,USC00511918,2010-01-11,0.05,64
13699,USC00511918,2010-01-12,0.0,57
13700,USC00511918,2010-01-13,0.0,57
13701,USC00511918,2010-01-14,0.0,65
13702,USC00511918,2010-01-15,0.0,56
13703,USC00511918,2010-01-16,0.0,66
13704,USC00511918,2010-01-18,0.0,73
13705,USC00511918,2010-01-19,0.0,61
13706,USC00511918,2010-01-20,0.0,66
13707,USC00511918,2010-01-21,0.0,68
13708,USC00511918,2010-01-22,0.0,60
13709,USC00511918,2010-01-23,0.0,78
13710,USC00511918,2010-01-24,0.0,71
13711,USC00511918,2010-01-25,0.0,68
13712,USC00511918,2010-01-26,0.03,76
13713,USC00511918,2010-01-27,0.25,69
13714,USC00511918,2010-01-29,0.0,65
13715,USC00511918,2010-01-30,0.4,77
13716,USC00511918,2010-01-31,0.01,71
13717,USC00511918,2010-02-01,0.0,64
13718,USC00511918,2010-02-02,0.0,65
13719,USC00511918,2010-02-03,0.55,64
13720,USC00511918,2010-02-04,0.0,64
13721,USC00511918,2010-02-05,0.0,63
13722,USC00511918,2010-02-06,0.0,67
13723,USC00511918,2010-02-08,0.0,60
13724,USC00511918,2010-02-09,0.0,61
13725,USC00511918,2010-02-10,0.0,60
13726,USC00511918,2010-02-11,0.0,70
13727,USC00511918,2010-02-12,0.0,68
13728,USC00511918,2010-02-13,0.03,67
13729,USC00511918,2010-02-14,0.0,69
13730,USC00511918,2010-02-15,0.0,72
13731,USC00511918,2010-02-16,0.0,65
13732,USC00511918,2010-02-17,0.0,66
13733,USC00511918,2010-02-18,0.0,63
13734,USC00511918,2010-02-19,0.0,62
13735,USC00511918,2010-02-20,0.0,63
13736,USC00511918,2010-02-21,0.0,68
13737,USC00511918,2010-02-22,0.0,64
13738,USC00511918,2010-02-23,0.0,63
13739,USC00511918,2010-02-24,0.0,63
13740,USC00511918,2010-02-25,0.0,64
13741,USC00511918,2010-02-26,0.0,72
13742,USC00511918,2010-03-01,0.0,68
13743,USC00511918,2010-03-02,0.0,69
13744,USC00511918,2010-03-03,0.0,70
13745,USC00511918,2010-03-04,0.04,67
13746,USC00511918,2010-03-05,0.03,69
13747,USC00511918,2010-03-06,0.0,74
13748,USC00511918,2010-03-07,0.0,68
13749,USC00511918,2010-03-08,0.08,64
13750,USC00511918,2010-03-09,0.06,68
13751,USC00511918,2010-03-10,0.01,71
13752,USC00511918,2010-03-11,0.0,70
13753,USC00511918,2010-03-12,0.0,71
13754,USC00511918,2010-03-14,0.0,76
13755,USC00511918,2010-03-15,0.01,66
13756,USC00511918,2010-03-16,0.06,65
13757,USC00511918,2010-03-17,0.0,63
13758,USC00511918,2010-03-18,0.01,65
13759,USC00511918,2010-03-19,0.0,67
13760,USC00511918,2010-03-20,0.0,73
13761,USC00511918,2010-03-21,0.0,60
13762,USC00511918,2010-03-22,0.0,65
13763,USC00511918,2010-03-23,0.01,65
13764,USC00511918,2010-03-24,0.0,71
13765,USC00511918,2010-03-25,0.0,71
13766,USC00511918,2010-03-26,0.0,66
13767,USC00511918,2010-03-27,0.0,73
13768,USC00511918,2010-03-28,0.0,73
13769,USC00511918,2010-03-29,0.0,73
13770,USC00511918,2010-03-30,0.01,73
13771,USC00511918,2010-03-31,0.0,73
13772,USC00511918,2010-04-01,0.0,73
13773,USC00511918,2010-04-02,0.0,71
13774,USC00511918,2010-04-03,0.0,78
13775,USC00511918,2010-04-04,0.12,71
13776,USC00511918,2010-04-05,0.01,73
13777,USC00511918,2010-04-06,0.0,70
13778,USC00511918,2010-04-07,0.01,71
13779,USC00511918,2010-04-08,0.87,68
13780,USC00511918,2010-04-09,0.01,68
13781,USC00511918,2010-04-10,0.0,74
13782,USC00511918,2010-04-11,0.0,77
13783,USC00511918,2010-04-12,0.01,66
13784,USC00511918,2010-04-13,0.0,68
13785,USC00511918,2010-04-14,0.0,72
13786,USC00511918,2010-04-15,0.0,61
13787,USC00511918,2010-04-16,0.0,65
13788,USC00511918,2010-04-17,0.0,70
13789,USC00511918,2010-04-18,0.0,71
13790,USC00511918,2010-04-19,0.0,70
13791,USC00511918,2010-04-20,0.0,71
13792,USC00511918,2010-04-21,0.0,71
13793,USC00511918,2010-04-22,0.0,75
13794,USC00511918,2010-04-23,0.01,66
13795,USC00511918,2010-04-24,0.0,77
13796,USC00511918,2010-04-25,0.0,77
13797,USC00511918,2010-04-26,0.0,67
13798,USC00511918,2010-04-27,0.0,69
13799,USC00511918,2010-04-28,0.0,72
13800,USC00511918,2010-04-29,0.08,73
13801,USC00511918,2010-04-30,0.04,69
13802,USC00511918,2010-05-01,0.0,75
13803,USC00511918,2010-05-02,0.15,71
13804,USC00511918,2010-05-03,0.98,71
13805,USC00511918,2010-05-04,0.01,65
13806,USC00511918,2010-05-05,0.0,78
13807,USC00511918,2010-05-06,0.01,74
13808,USC00511918,2010-05-07,0.01,71
13809,USC00511918,2010-05-08,0.02,79
13810,USC00511918,2010-05-09,0.0,78
13811,USC00511918,2010-05-10,0.0,70
13812,USC00511918,2010-05-11,0.0,70
13813,USC00511918,2010-05-12,0.0,77
13814,USC00511918,2010-05-13,0.0,73
13815,USC00511918,2010-05-14,0.0,71
13816,USC00511918,2010-05-15,0.0,68
13817,USC00511918,2010-05-16,0.02,71
13818,USC00511918,2010-05-17,0.0,71
13819,USC00511918,2010-05-18,0.0,79
13820,USC00511918,2010-05-19,0.0,71
13821,USC00511918,2010-05-20,0.03,71
13822,USC00511918,2010-05-21,0.01,74
13823,USC00511918,2010-05-22,0.0,80
13824,USC00511918,2010-05-23,0.0,74
13825,USC00511918,2010-05-24,0.0,74
13826,USC00511918,2010-05-25,0.0,73
13827,USC00511918,2010-05-26,0.01,73
13828,USC00511918,2010-05-27,0.0,67
13829,USC00511918,2010-05-28,0.0,67
13830,USC00511918,2010-05-31,0.0,79
13831,USC00511918,2010-06-01,0.0,74
13832,USC00511918,2010-06-02,0.0,76
13833,USC00511918,2010-06-03,0.0,78
13834,USC00511918,2010-06-04,0.0,74
13835,USC00511918,2010-06-05,0.0,79
13836,USC00511918,2010-06-06,0.0,79
13837,USC00511918,2010-06-07,0.05,69
13838,USC00511918,2010-06-08,0.0,77
13839,USC00511918,2010-06-09,0.0,80
13840,USC00511918,2010-06-10,0.0,75
13841,USC00511918,2010-06-11,0.0,75
13842,USC00511918,2010-06-12,0.0,78
13843,USC00511918,2010-06-14,0.0,71
13844,USC00511918,2010-06-15,0.0,76
13845,USC00511918,2010-06-16,0.0,74
13846,USC00511918,2010-06-17,0.0,78
13847,USC00511918,2010-06-18,0.04,72
13848,USC00511918,2010-06-19,0.05,78
13849,USC00511918,2010-06-20,0.0,85
13850,USC00511918,2010-06-21,0.0,77
13851,USC00511918,2010-06-22,0.0,76
13852,USC00511918,2010-06-23,0.0,76
13853,USC00511918,2010-06-24,0.0,75
13854,USC00511918,2010-06-25,0.02,71
13855,USC00511918,2010-06-26,0.0,70
13856,USC00511918,2010-06-27,0.09,80
13857,USC00511918,2010-06-28,0.0,77
13858,USC00511918,2010-06-29,0.02,70
13859,USC00511918,2010-06-30,0.03,73
13860,USC00511918,2010-07-04,0.0,78
13861,USC00511918,2010-07-05,0.01,78
13862,USC00511918,2010-07-06,0.1,71
13863,USC00511918,2010-07-07,0.02,70
13864,USC00511918,2010-07-08,0.03,74
13865,USC00511918,2010-07-09,0.15,72
13866,USC00511918,2010-07-10,0.01,76
13867,USC00511918,2010-07-13,0.0,80
13868,USC00511918,2010-07-14,0.01,77
13869,USC00511918,2010-07-15,0.01,79
13870,USC00511918,2010-07-16,0.0,79
13871,USC00511918,2010-07-17,0.02,74
13872,USC00511918,2010-07-18,0.0,76
13873,USC00511918,2010-07-19,0.01,70
13874,USC00511918,2010-07-20,0.02,74
13875,USC00511918,2010-07-21,0.0,79
13876,USC00511918,2010-07-22,0.0,80
13877,USC00511918,2010-07-23,0.0,72
13878,USC00511918,2010-07-24,0.0,80
13879,USC00511918,2010-07-25,0.0,79
13880,USC00511918,2010-07-26,0.0,71
13881,USC00511918,2010-07-27,0.0,68
13882,USC00511918,2010-07-28,0.0,69
13883,USC00511918,2010-07-29,0.0,77
13884,USC00511918,2010-07-30,0.0,80
13885,USC00511918,2010-07-31,0.0,78
13886,USC00511918,2010-08-01,0.0,74
13887,USC00511918,2010-08-02,0.0,71
13888,USC00511918,2010-08-03,0.0,72
13889,USC00511918,2010-08-04,0.0,72
13890,USC00511918,2010-08-05,0.04,69
13891,USC00511918,2010-08-06,0.01,77
13892,USC00511918,2010-08-07,0.0,73
13893,USC00511918,2010-08-08,0.01,78
13894,USC00511918,2010-08-09,0.0,79
13895,USC00511918,2010-08-10,0.0,83
13896,USC00511918,2010-08-11,0.1,74
13897,USC00511918,2010-08-12,0.0,77
13898,USC00511918,2010-08-13,0.0,80
13899,USC00511918,2010-08-14,0.0,78
13900,USC00511918,2010-08-15,0.0,79
13901,USC00511918,2010-08-16,0.0,71
13902,USC00511918,2010-08-17,0.02,73
13903,USC00511918,2010-08-18,0.0,70
13904,USC00511918,2010-08-19,0.0,70
13905,USC00511918,2010-08-20,0.0,77
13906,USC00511918,2010-08-21,0.0,81
13907,USC00511918,2010-08-22,0.0,82
13908,USC00511918,2010-08-23,0.0,74
13909,USC00511918,2010-08-24,0.0,72
13910,USC00511918,2010-08-25,0.01,70
13911,USC00511918,2010-08-26,0.0,71
13912,USC00511918,2010-08-27,0.0,75
13913,USC00511918,2010-08-28,0.0,81
13914,USC00511918,2010-08-29,0.0,77
13915,USC00511918,2010-08-30,0.0,68
13916,USC00511918,2010-08-31,0.0,67
13917,USC00511918,2010-09-01,0.0,69
13918,USC00511918,2010-09-02,0.0,67
13919,USC00511918,2010-09-03,0.0,77
13920,USC00511918,2010-09-05,0.0,82
13921,USC00511918,2010-09-06,0.0,80
13922,USC00511918,2010-09-07,0.02,70
13923,USC00511918,2010-09-08,0.0,67
13924,USC00511918,2010-09-09,0.0,69
13925,USC00511918,2010-09-10,0.0,72
13926,USC00511918,2010-09-11,0.0,78
13927,USC00511918,2010-09-12,0.0,80
13928,USC00511918,2010-09-13,0.0,72
13929,USC00511918,2010-09-14,0.0,69
13930,USC00511918,2010-09-15,0.0,78
13931,USC00511918,2010-09-16,0.0,75
13932,USC00511918,2010-09-17,0.0,75
13933,USC00511918,2010-09-18,0.0,74
13934,USC00511918,2010-09-19,0.0,87
13935,USC00511918,2010-09-20,0.02,73
13936,USC00511918,2010-09-21,0.0,67
13937,USC00511918,2010-09-22,0.08,72
13938,USC00511918,2010-09-23,0.35,67
13939,USC00511918,2010-09-24,0.0,74
13940,USC00511918,2010-09-25,0.0,77
13941,USC00511918,2010-09-26,0.0,79
13942,USC00511918,2010-09-27,0.0,68
13943,USC00511918,2010-09-28,0.0,67
13944,USC00511918,2010-09-30,0.0,70
13945,USC00511918,2010-10-01,0.19,72
13946,USC00511918,2010-10-02,0.0,80
13947,USC00511918,2010-10-03,0.0,78
13948,USC00511918,2010-10-04,0.01,75
13949,USC00511918,2010-10-05,0.0,76
13950,USC00511918,2010-10-06,0.0,72
13951,USC00511918,2010-10-07,0.0,68
13952,USC00511918,2010-10-08,0.0,78
13953,USC00511918,2010-10-09,0.0,78
13954,USC00511918,2010-10-10,0.0,80
13955,USC00511918,2010-10-11,0.0,79
13956,USC00511918,2010-10-12,0.0,72
13957,USC00511918,2010-10-13,0.0,75
13958,USC00511918,2010-10-14,0.0,67
13959,USC00511918,2010-10-15,0.0,82
13960,USC00511918,2010-10-16,0.0,76
13961,USC00511918,2010-10-17,0.0,76
13962,USC00511918,2010-10-18,0.0,65
13963,USC00511918,2010-10-19,0.0,67
13964,USC00511918,2010-10-20,0.0,68
13965,USC00511918,2010-10-21,0.0,73
13966,USC00511918,2010-10-22,0.0,68
13967,USC00511918,2010-10-23,0.0,73
13968,USC00511918,2010-10-24,0.0,76
13969,USC00511918,2010-10-25,0.0,76
13970,USC00511918,2010-10-26,0.02,76
13971,USC00511918,2010-10-27,0.01,76
13972,USC00511918,2010-10-28,0.01,75
13973,USC00511918,2010-10-29,0.0,73
13974,USC00511918,2010-10-30,0.02,78
13975,USC00511918,2010-10-31,0.01,80
13976,USC00511918,2010-11-01,0.01,70
13977,USC00511918,2010-11-02,0.03,65
13978,USC00511918,2010-11-03,0.0,70
13979,USC00511918,2010-11-04,0.1,73
13980,USC00511918,2010-11-05,0.0,75
13981,USC00511918,2010-11-06,0.0,76
13982,USC00511918,2010-11-07,0.0,80
